check,status,detail
trip_000592_bus_geometry_reconstruction,PASS,
trip_000592_walk_network_reference,PASS,
trip_000592_transfer_recomputed,PASS,
trip_000593_gps_schema,PASS,
trip_000593_gps_time_sequence,PASS,
trip_000593_gps_trip_id,PASS,
trip_000593_origin_destination,PASS,
trip_000593_timeline,PASS,
trip_000593_walk_network_reference,PASS,
trip_000593_rail_external_sequence_2718888,PASS,
trip_000593_walk_network_reference,PASS,
trip_000593_rail_external_sequence_4729445,PASS,
trip_000593_walk_network_reference,PASS,
trip_000593_transfer_recomputed,PASS,
trip_000594_gps_schema,PASS,
trip_000594_gps_time_sequence,PASS,
trip_000594_gps_trip_id,PASS,
trip_000594_origin_destination,PASS,
trip_000594_timeline,PASS,
trip_000594_walk_network_reference,PASS,
trip_000594_bus_external_sequence_108900009,PASS,
trip_000594_bus_geometry_reconstruction,PASS,
trip_000594_walk_network_reference,PASS,
trip_000594_transfer_recomputed,PASS,
trip_000595_gps_schema,PASS,
trip_000595_gps_time_sequence,PASS,
trip_000595_gps_trip_id,PASS,
trip_000595_origin_destination,PASS,
trip_000595_timeline,PASS,
trip_000595_walk_network_reference,PASS,
trip_000595_rail_external_sequence_10881612,PASS,
trip_000595_walk_network_reference,PASS,
trip_000595_transfer_recomputed,PASS,
trip_000596_gps_schema,PASS,
trip_000596_gps_time_sequence,PASS,
trip_000596_gps_trip_id,PASS,
trip_000596_origin_destination,PASS,
trip_000596_timeline,PASS,
trip_000596_walk_network_reference,PASS,
trip_000596_rail_external_sequence_12640223,PASS,
trip_000596_walk_network_reference,PASS,
trip_000596_bus_external_sequence_100100289,PASS,
trip_000596_bus_geometry_reconstruction,PASS,
trip_000596_walk_network_reference,PASS,
trip_000596_transfer_recomputed,PASS,
trip_000597_gps_schema,PASS,
trip_000597_gps_time_sequence,PASS,
trip_000597_gps_trip_id,PASS,
trip_000597_origin_destination,PASS,
trip_000597_timeline,PASS,
trip_000597_walk_network_reference,PASS,
trip_000597_rail_external_sequence_2718888,PASS,
trip_000597_walk_network_reference,PASS,
trip_000597_rail_external_sequence_4729445,PASS,
trip_000597_walk_network_reference,PASS,
trip_000597_transfer_recomputed,PASS,
trip_000598_gps_schema,PASS,
trip_000598_gps_time_sequence,PASS,
trip_000598_gps_trip_id,PASS,
trip_000598_origin_destination,PASS,
trip_000598_timeline,PASS,
trip_000598_walk_network_reference,PASS,
trip_000598_rail_external_sequence_2718888,PASS,
trip_000598_walk_network_reference,PASS,
trip_000598_rail_external_sequence_4729445,PASS,
trip_000598_walk_network_reference,PASS,
trip_000598_transfer_recomputed,PASS,
trip_000599_gps_schema,PASS,
trip_000599_gps_time_sequence,PASS,
trip_000599_gps_trip_id,PASS,
trip_000599_origin_destination,PASS,
trip_000599_timeline,PASS,
trip_000599_walk_network_reference,PASS,
trip_000599_bus_external_sequence_100100057,PASS,
trip_000599_bus_geometry_reconstruction,PASS,
trip_000599_walk_network_reference,PASS,
trip_000599_bus_external_sequence_113000002,PASS,
trip_000599_bus_geometry_reconstruction,PASS,
trip_000599_walk_network_reference,PASS,
trip_000599_transfer_recomputed,PASS,
trip_000600_gps_schema,PASS,
trip_000600_gps_time_sequence,PASS,
trip_000600_gps_trip_id,PASS,
trip_000600_origin_destination,PASS,
trip_000600_timeline,PASS,
trip_000600_walk_network_reference,PASS,
trip_000600_bus_external_sequence_100100088,PASS,
trip_000600_bus_geometry_reconstruction,PASS,
trip_000600_walk_network_reference,PASS,
trip_000600_rail_external_sequence_2404374,PASS,
trip_000600_walk_network_reference,PASS,
trip_000600_transfer_recomputed,PASS,
trip_000601_gps_schema,PASS,
trip_000601_gps_time_sequence,PASS,
trip_000601_gps_trip_id,PASS,
trip_000601_origin_destination,PASS,
trip_000601_timeline,PASS,
trip_000601_walk_network_reference,PASS,
trip_000601_bus_external_sequence_100100057,PASS,
trip_000601_bus_geometry_reconstruction,PASS,
trip_000601_walk_network_reference,PASS,
trip_000601_bus_external_sequence_113000002,PASS,
trip_000601_bus_geometry_reconstruction,PASS,
trip_000601_walk_network_reference,PASS,
trip_000601_transfer_recomputed,PASS,
trip_000602_gps_schema,PASS,
trip_000602_gps_time_sequence,PASS,
trip_000602_gps_trip_id,PASS,
trip_000602_origin_destination,PASS,
trip_000602_timeline,PASS,
trip_000602_walk_network_reference,PASS,
trip_000602_rail_external_sequence_10881612,PASS,
trip_000602_walk_network_reference,PASS,
trip_000602_transfer_recomputed,PASS,
trip_000603_gps_schema,PASS,
trip_000603_gps_time_sequence,PASS,
trip_000603_gps_trip_id,PASS,
trip_000603_origin_destination,PASS,
trip_000603_timeline,PASS,
trip_000603_walk_network_reference,PASS,
trip_000603_bus_external_sequence_100100057,PASS,
trip_000603_bus_geometry_reconstruction,PASS,
trip_000603_walk_network_reference,PASS,
trip_000603_bus_external_sequence_113000002,PASS,
trip_000603_bus_geometry_reconstruction,PASS,
trip_000603_walk_network_reference,PASS,
trip_000603_transfer_recomputed,PASS,
trip_000604_gps_schema,PASS,
trip_000604_gps_time_sequence,PASS,
trip_000604_gps_trip_id,PASS,
trip_000604_origin_destination,PASS,
trip_000604_timeline,PASS,
trip_000604_walk_network_reference,PASS,
trip_000604_bus_external_sequence_100100088,PASS,
trip_000604_bus_geometry_reconstruction,PASS,
trip_000604_walk_network_reference,PASS,
trip_000604_rail_external_sequence_2404374,PASS,
trip_000604_walk_network_reference,PASS,
trip_000604_transfer_recomputed,PASS,
trip_000605_gps_schema,PASS,
trip_000605_gps_time_sequence,PASS,
trip_000605_gps_trip_id,PASS,
trip_000605_origin_destination,PASS,
trip_000605_timeline,PASS,
trip_000605_walk_network_reference,PASS,
trip_000605_rail_external_sequence_12640223,PASS,
trip_000605_walk_network_reference,PASS,
trip_000605_bus_external_sequence_100100289,PASS,
trip_000605_bus_geometry_reconstruction,PASS,
trip_000605_walk_network_reference,PASS,
trip_000605_transfer_recomputed,PASS,
trip_000606_gps_schema,PASS,
trip_000606_gps_time_sequence,PASS,
trip_000606_gps_trip_id,PASS,
trip_000606_origin_destination,PASS,
trip_000606_timeline,PASS,
trip_000606_walk_network_reference,PASS,
trip_000606_rail_external_sequence_10881612,PASS,
trip_000606_walk_network_reference,PASS,
trip_000606_transfer_recomputed,PASS,
trip_000607_gps_schema,PASS,
trip_000607_gps_time_sequence,PASS,
trip_000607_gps_trip_id,PASS,
trip_000607_origin_destination,PASS,
trip_000607_timeline,PASS,
trip_000607_walk_network_reference,PASS,
trip_000607_rail_external_sequence_12640223,PASS,
trip_000607_walk_network_reference,PASS,
trip_000607_bus_external_sequence_100100289,PASS,
trip_000607_bus_geometry_reconstruction,PASS,
trip_000607_walk_network_reference,PASS,
trip_000607_transfer_recomputed,PASS,
trip_000608_gps_schema,PASS,
trip_000608_gps_time_sequence,PASS,
trip_000608_gps_trip_id,PASS,
trip_000608_origin_destination,PASS,
trip_000608_timeline,PASS,
trip_000608_walk_network_reference,PASS,
trip_000608_bus_external_sequence_100100057,PASS,
trip_000608_bus_geometry_reconstruction,PASS,
trip_000608_walk_network_reference,PASS,
trip_000608_bus_external_sequence_113000002,PASS,
trip_000608_bus_geometry_reconstruction,PASS,
trip_000608_walk_network_reference,PASS,
trip_000608_transfer_recomputed,PASS,
trip_000609_gps_schema,PASS,
trip_000609_gps_time_sequence,PASS,
trip_000609_gps_trip_id,PASS,
trip_000609_origin_destination,PASS,
trip_000609_timeline,PASS,
trip_000609_walk_network_reference,PASS,
trip_000609_bus_external_sequence_108900009,PASS,
trip_000609_bus_geometry_reconstruction,PASS,
trip_000609_walk_network_reference,PASS,
trip_000609_transfer_recomputed,PASS,
trip_000610_gps_schema,PASS,
trip_000610_gps_time_sequence,PASS,
trip_000610_gps_trip_id,PASS,
trip_000610_origin_destination,PASS,
trip_000610_timeline,PASS,
trip_000610_walk_network_reference,PASS,
trip_000610_bus_external_sequence_108900009,PASS,
trip_000610_bus_geometry_reconstruction,PASS,
trip_000610_walk_network_reference,PASS,
trip_000610_transfer_recomputed,PASS,
trip_000611_gps_schema,PASS,
trip_000611_gps_time_sequence,PASS,
trip_000611_gps_trip_id,PASS,
trip_000611_origin_destination,PASS,
trip_000611_timeline,PASS,
trip_000611_walk_network_reference,PASS,
trip_000611_bus_external_sequence_100100057,PASS,
trip_000611_bus_geometry_reconstruction,PASS,
trip_000611_walk_network_reference,PASS,
trip_000611_bus_external_sequence_113000002,PASS,
trip_000611_bus_geometry_reconstruction,PASS,
trip_000611_walk_network_reference,PASS,
trip_000611_transfer_recomputed,PASS,
trip_000612_gps_schema,PASS,
trip_000612_gps_time_sequence,PASS,
trip_000612_gps_trip_id,PASS,
trip_000612_origin_destination,PASS,
trip_000612_timeline,PASS,
trip_000612_walk_network_reference,PASS,
trip_000612_rail_external_sequence_10881612,PASS,
trip_000612_walk_network_reference,PASS,
trip_000612_transfer_recomputed,PASS,
trip_000613_gps_schema,PASS,
trip_000613_gps_time_sequence,PASS,
trip_000613_gps_trip_id,PASS,
trip_000613_origin_destination,PASS,
trip_000613_timeline,PASS,
trip_000613_walk_network_reference,PASS,
trip_000613_rail_external_sequence_10881612,PASS,
trip_000613_walk_network_reference,PASS,
trip_000613_transfer_recomputed,PASS,
trip_000614_gps_schema,PASS,
trip_000614_gps_time_sequence,PASS,
trip_000614_gps_trip_id,PASS,
trip_000614_origin_destination,PASS,
trip_000614_timeline,PASS,
trip_000614_walk_network_reference,PASS,
trip_000614_rail_external_sequence_10881612,PASS,
trip_000614_walk_network_reference,PASS,
trip_000614_transfer_recomputed,PASS,
trip_000615_gps_schema,PASS,
trip_000615_gps_time_sequence,PASS,
trip_000615_gps_trip_id,PASS,
trip_000615_origin_destination,PASS,
trip_000615_timeline,PASS,
trip_000615_walk_network_reference,PASS,
trip_000615_rail_external_sequence_12640223,PASS,
trip_000615_walk_network_reference,PASS,
trip_000615_bus_external_sequence_100100289,PASS,
trip_000615_bus_geometry_reconstruction,PASS,
trip_000615_walk_network_reference,PASS,
trip_000615_transfer_recomputed,PASS,
trip_000616_gps_schema,PASS,
trip_000616_gps_time_sequence,PASS,
trip_000616_gps_trip_id,PASS,
trip_000616_origin_destination,PASS,
trip_000616_timeline,PASS,
trip_000616_walk_network_reference,PASS,
trip_000616_bus_external_sequence_100100088,PASS,
trip_000616_bus_geometry_reconstruction,PASS,
trip_000616_walk_network_reference,PASS,
trip_000616_rail_external_sequence_2404374,PASS,
trip_000616_walk_network_reference,PASS,
trip_000616_transfer_recomputed,PASS,
trip_000617_gps_schema,PASS,
trip_000617_gps_time_sequence,PASS,
trip_000617_gps_trip_id,PASS,
trip_000617_origin_destination,PASS,
trip_000617_timeline,PASS,
trip_000617_walk_network_reference,PASS,
trip_000617_rail_external_sequence_10881612,PASS,
trip_000617_walk_network_reference,PASS,
trip_000617_transfer_recomputed,PASS,
trip_000618_gps_schema,PASS,
trip_000618_gps_time_sequence,PASS,
trip_000618_gps_trip_id,PASS,
trip_000618_origin_destination,PASS,
trip_000618_timeline,PASS,
trip_000618_walk_network_reference,PASS,
trip_000618_bus_external_sequence_100100057,PASS,
trip_000618_bus_geometry_reconstruction,PASS,
trip_000618_walk_network_reference,PASS,
trip_000618_bus_external_sequence_113000002,PASS,
trip_000618_bus_geometry_reconstruction,PASS,
trip_000618_walk_network_reference,PASS,
trip_000618_transfer_recomputed,PASS,
trip_000619_gps_schema,PASS,
trip_000619_gps_time_sequence,PASS,
trip_000619_gps_trip_id,PASS,
trip_000619_origin_destination,PASS,
trip_000619_timeline,PASS,
trip_000619_walk_network_reference,PASS,
trip_000619_bus_external_sequence_100100088,PASS,
trip_000619_bus_geometry_reconstruction,PASS,
trip_000619_walk_network_reference,PASS,
trip_000619_rail_external_sequence_2404374,PASS,
trip_000619_walk_network_reference,PASS,
trip_000619_transfer_recomputed,PASS,
trip_000620_gps_schema,PASS,
trip_000620_gps_time_sequence,PASS,
trip_000620_gps_trip_id,PASS,
trip_000620_origin_destination,PASS,
trip_000620_timeline,PASS,
trip_000620_walk_network_reference,PASS,
trip_000620_rail_external_sequence_10881612,PASS,
trip_000620_walk_network_reference,PASS,
trip_000620_transfer_recomputed,PASS,
trip_000621_gps_schema,PASS,
trip_000621_gps_time_sequence,PASS,
trip_000621_gps_trip_id,PASS,
trip_000621_origin_destination,PASS,
trip_000621_timeline,PASS,
trip_000621_walk_network_reference,PASS,
trip_000621_bus_external_sequence_100100088,PASS,
trip_000621_bus_geometry_reconstruction,PASS,
trip_000621_walk_network_reference,PASS,
trip_000621_rail_external_sequence_2404374,PASS,
trip_000621_walk_network_reference,PASS,
trip_000621_transfer_recomputed,PASS,
trip_000622_gps_schema,PASS,
trip_000622_gps_time_sequence,PASS,
trip_000622_gps_trip_id,PASS,
trip_000622_origin_destination,PASS,
trip_000622_timeline,PASS,
trip_000622_walk_network_reference,PASS,
trip_000622_bus_external_sequence_100100057,PASS,
trip_000622_bus_geometry_reconstruction,PASS,
trip_000622_walk_network_reference,PASS,
trip_000622_bus_external_sequence_113000002,PASS,
trip_000622_bus_geometry_reconstruction,PASS,
trip_000622_walk_network_reference,PASS,
trip_000622_transfer_recomputed,PASS,
trip_000623_gps_schema,PASS,
trip_000623_gps_time_sequence,PASS,
trip_000623_gps_trip_id,PASS,
trip_000623_origin_destination,PASS,
trip_000623_timeline,PASS,
trip_000623_walk_network_reference,PASS,
trip_000623_bus_external_sequence_108900009,PASS,
trip_000623_bus_geometry_reconstruction,PASS,
trip_000623_walk_network_reference,PASS,
trip_000623_transfer_recomputed,PASS,
trip_000624_gps_schema,PASS,
trip_000624_gps_time_sequence,PASS,
trip_000624_gps_trip_id,PASS,
trip_000624_origin_destination,PASS,
trip_000624_timeline,PASS,
trip_000624_walk_network_reference,PASS,
trip_000624_bus_external_sequence_100100057,PASS,
trip_000624_bus_geometry_reconstruction,PASS,
trip_000624_walk_network_reference,PASS,
trip_000624_bus_external_sequence_113000002,PASS,
trip_000624_bus_geometry_reconstruction,PASS,
trip_000624_walk_network_reference,PASS,
trip_000624_transfer_recomputed,PASS,
trip_000625_gps_schema,PASS,
trip_000625_gps_time_sequence,PASS,
trip_000625_gps_trip_id,PASS,
trip_000625_origin_destination,PASS,
trip_000625_timeline,PASS,
trip_000625_walk_network_reference,PASS,
trip_000625_rail_external_sequence_12640223,PASS,
trip_000625_walk_network_reference,PASS,
trip_000625_bus_external_sequence_100100289,PASS,
trip_000625_bus_geometry_reconstruction,PASS,
trip_000625_walk_network_reference,PASS,
trip_000625_transfer_recomputed,PASS,
trip_000626_gps_schema,PASS,
trip_000626_gps_time_sequence,PASS,
trip_000626_gps_trip_id,PASS,
trip_000626_origin_destination,PASS,
trip_000626_timeline,PASS,
trip_000626_walk_network_reference,PASS,
trip_000626_bus_external_sequence_100100057,PASS,
trip_000626_bus_geometry_reconstruction,PASS,
trip_000626_walk_network_reference,PASS,
trip_000626_bus_external_sequence_113000002,PASS,
trip_000626_bus_geometry_reconstruction,PASS,
trip_000626_walk_network_reference,PASS,
trip_000626_transfer_recomputed,PASS,
trip_000627_gps_schema,PASS,
trip_000627_gps_time_sequence,PASS,
trip_000627_gps_trip_id,PASS,
trip_000627_origin_destination,PASS,
trip_000627_timeline,PASS,
trip_000627_walk_network_reference,PASS,
trip_000627_bus_external_sequence_100100057,PASS,
trip_000627_bus_geometry_reconstruction,PASS,
trip_000627_walk_network_reference,PASS,
trip_000627_bus_external_sequence_113000002,PASS,
trip_000627_bus_geometry_reconstruction,PASS,
trip_000627_walk_network_reference,PASS,
trip_000627_transfer_recomputed,PASS,
trip_000628_gps_schema,PASS,
trip_000628_gps_time_sequence,PASS,
trip_000628_gps_trip_id,PASS,
trip_000628_origin_destination,PASS,
trip_000628_timeline,PASS,
trip_000628_walk_network_reference,PASS,
trip_000628_rail_external_sequence_2718888,PASS,
trip_000628_walk_network_reference,PASS,
trip_000628_rail_external_sequence_4729445,PASS,
trip_000628_walk_network_reference,PASS,
trip_000628_transfer_recomputed,PASS,
trip_000629_gps_schema,PASS,
trip_000629_gps_time_sequence,PASS,
trip_000629_gps_trip_id,PASS,
trip_000629_origin_destination,PASS,
trip_000629_timeline,PASS,
trip_000629_walk_network_reference,PASS,
trip_000629_bus_external_sequence_100100088,PASS,
trip_000629_bus_geometry_reconstruction,PASS,
trip_000629_walk_network_reference,PASS,
trip_000629_rail_external_sequence_2404374,PASS,
trip_000629_walk_network_reference,PASS,
trip_000629_transfer_recomputed,PASS,
trip_000630_gps_schema,PASS,
trip_000630_gps_time_sequence,PASS,
trip_000630_gps_trip_id,PASS,
trip_000630_origin_destination,PASS,
trip_000630_timeline,PASS,
trip_000630_walk_network_reference,PASS,
trip_000630_bus_external_sequence_100100057,PASS,
trip_000630_bus_geometry_reconstruction,PASS,
trip_000630_walk_network_reference,PASS,
trip_000630_bus_external_sequence_113000002,PASS,
trip_000630_bus_geometry_reconstruction,PASS,
trip_000630_walk_network_reference,PASS,
trip_000630_transfer_recomputed,PASS,
trip_000631_gps_schema,PASS,
trip_000631_gps_time_sequence,PASS,
trip_000631_gps_trip_id,PASS,
trip_000631_origin_destination,PASS,
trip_000631_timeline,PASS,
trip_000631_walk_network_reference,PASS,
trip_000631_bus_external_sequence_100100057,PASS,
trip_000631_bus_geometry_reconstruction,PASS,
trip_000631_walk_network_reference,PASS,
trip_000631_bus_external_sequence_113000002,PASS,
trip_000631_bus_geometry_reconstruction,PASS,
trip_000631_walk_network_reference,PASS,
trip_000631_transfer_recomputed,PASS,
trip_000632_gps_schema,PASS,
trip_000632_gps_time_sequence,PASS,
trip_000632_gps_trip_id,PASS,
trip_000632_origin_destination,PASS,
trip_000632_timeline,PASS,
trip_000632_walk_network_reference,PASS,
trip_000632_rail_external_sequence_10881612,PASS,
trip_000632_walk_network_reference,PASS,
trip_000632_transfer_recomputed,PASS,
trip_000633_gps_schema,PASS,
trip_000633_gps_time_sequence,PASS,
trip_000633_gps_trip_id,PASS,
trip_000633_origin_destination,PASS,
trip_000633_timeline,PASS,
trip_000633_walk_network_reference,PASS,
trip_000633_bus_external_sequence_100100088,PASS,
trip_000633_bus_geometry_reconstruction,PASS,
trip_000633_walk_network_reference,PASS,
trip_000633_rail_external_sequence_2404374,PASS,
trip_000633_walk_network_reference,PASS,
trip_000633_transfer_recomputed,PASS,
trip_000634_gps_schema,PASS,
trip_000634_gps_time_sequence,PASS,
trip_000634_gps_trip_id,PASS,
trip_000634_origin_destination,PASS,
trip_000634_timeline,PASS,
trip_000634_walk_network_reference,PASS,
trip_000634_bus_external_sequence_100100057,PASS,
trip_000634_bus_geometry_reconstruction,PASS,
trip_000634_walk_network_reference,PASS,
trip_000634_bus_external_sequence_113000002,PASS,
trip_000634_bus_geometry_reconstruction,PASS,
trip_000634_walk_network_reference,PASS,
trip_000634_transfer_recomputed,PASS,
trip_000635_gps_schema,PASS,
trip_000635_gps_time_sequence,PASS,
trip_000635_gps_trip_id,PASS,
trip_000635_origin_destination,PASS,
trip_000635_timeline,PASS,
trip_000635_walk_network_reference,PASS,
trip_000635_rail_external_sequence_2718888,PASS,
trip_000635_walk_network_reference,PASS,
trip_000635_rail_external_sequence_4729445,PASS,
trip_000635_walk_network_reference,PASS,
trip_000635_transfer_recomputed,PASS,
trip_000636_gps_schema,PASS,
trip_000636_gps_time_sequence,PASS,
trip_000636_gps_trip_id,PASS,
trip_000636_origin_destination,PASS,
trip_000636_timeline,PASS,
trip_000636_walk_network_reference,PASS,
trip_000636_bus_external_sequence_100100088,PASS,
trip_000636_bus_geometry_reconstruction,PASS,
trip_000636_walk_network_reference,PASS,
trip_000636_rail_external_sequence_2404374,PASS,
trip_000636_walk_network_reference,PASS,
trip_000636_transfer_recomputed,PASS,
trip_000637_gps_schema,PASS,
trip_000637_gps_time_sequence,PASS,
trip_000637_gps_trip_id,PASS,
trip_000637_origin_destination,PASS,
trip_000637_timeline,PASS,
trip_000637_walk_network_reference,PASS,
trip_000637_bus_external_sequence_100100088,PASS,
trip_000637_bus_geometry_reconstruction,PASS,
trip_000637_walk_network_reference,PASS,
trip_000637_rail_external_sequence_2404374,PASS,
trip_000637_walk_network_reference,PASS,
trip_000637_transfer_recomputed,PASS,
trip_000638_gps_schema,PASS,
trip_000638_gps_time_sequence,PASS,
trip_000638_gps_trip_id,PASS,
trip_000638_origin_destination,PASS,
trip_000638_timeline,PASS,
trip_000638_walk_network_reference,PASS,
trip_000638_bus_external_sequence_100100057,PASS,
trip_000638_bus_geometry_reconstruction,PASS,
trip_000638_walk_network_reference,PASS,
trip_000638_bus_external_sequence_113000002,PASS,
trip_000638_bus_geometry_reconstruction,PASS,
trip_000638_walk_network_reference,PASS,
trip_000638_transfer_recomputed,PASS,
trip_000639_gps_schema,PASS,
trip_000639_gps_time_sequence,PASS,
trip_000639_gps_trip_id,PASS,
trip_000639_origin_destination,PASS,
trip_000639_timeline,PASS,
trip_000639_walk_network_reference,PASS,
trip_000639_rail_external_sequence_12640223,PASS,
trip_000639_walk_network_reference,PASS,
trip_000639_bus_external_sequence_100100289,PASS,
trip_000639_bus_geometry_reconstruction,PASS,
trip_000639_walk_network_reference,PASS,
trip_000639_transfer_recomputed,PASS,
trip_000640_gps_schema,PASS,
trip_000640_gps_time_sequence,PASS,
trip_000640_gps_trip_id,PASS,
trip_000640_origin_destination,PASS,
trip_000640_timeline,PASS,
trip_000640_walk_network_reference,PASS,
trip_000640_bus_external_sequence_108900009,PASS,
trip_000640_bus_geometry_reconstruction,PASS,
trip_000640_walk_network_reference,PASS,
trip_000640_transfer_recomputed,PASS,
trip_000641_gps_schema,PASS,
trip_000641_gps_time_sequence,PASS,
trip_000641_gps_trip_id,PASS,
trip_000641_origin_destination,PASS,
trip_000641_timeline,PASS,
trip_000641_walk_network_reference,PASS,
trip_000641_rail_external_sequence_2718888,PASS,
trip_000641_walk_network_reference,PASS,
trip_000641_rail_external_sequence_4729445,PASS,
trip_000641_walk_network_reference,PASS,
trip_000641_transfer_recomputed,PASS,
trip_000642_gps_schema,PASS,
trip_000642_gps_time_sequence,PASS,
trip_000642_gps_trip_id,PASS,
trip_000642_origin_destination,PASS,
trip_000642_timeline,PASS,
trip_000642_walk_network_reference,PASS,
trip_000642_rail_external_sequence_10881612,PASS,
trip_000642_walk_network_reference,PASS,
trip_000642_transfer_recomputed,PASS,
trip_000643_gps_schema,PASS,
trip_000643_gps_time_sequence,PASS,
trip_000643_gps_trip_id,PASS,
trip_000643_origin_destination,PASS,
trip_000643_timeline,PASS,
trip_000643_walk_network_reference,PASS,
trip_000643_bus_external_sequence_108900009,PASS,
trip_000643_bus_geometry_reconstruction,PASS,
trip_000643_walk_network_reference,PASS,
trip_000643_transfer_recomputed,PASS,
trip_000644_gps_schema,PASS,
trip_000644_gps_time_sequence,PASS,
trip_000644_gps_trip_id,PASS,
trip_000644_origin_destination,PASS,
trip_000644_timeline,PASS,
trip_000644_walk_network_reference,PASS,
trip_000644_rail_external_sequence_2718888,PASS,
trip_000644_walk_network_reference,PASS,
trip_000644_rail_external_sequence_4729445,PASS,
trip_000644_walk_network_reference,PASS,
trip_000644_transfer_recomputed,PASS,
trip_000645_gps_schema,PASS,
trip_000645_gps_time_sequence,PASS,
trip_000645_gps_trip_id,PASS,
trip_000645_origin_destination,PASS,
trip_000645_timeline,PASS,
trip_000645_walk_network_reference,PASS,
trip_000645_rail_external_sequence_12640223,PASS,
trip_000645_walk_network_reference,PASS,
trip_000645_bus_external_sequence_100100289,PASS,
trip_000645_bus_geometry_reconstruction,PASS,
trip_000645_walk_network_reference,PASS,
trip_000645_transfer_recomputed,PASS,
trip_000646_gps_schema,PASS,
trip_000646_gps_time_sequence,PASS,
trip_000646_gps_trip_id,PASS,
trip_000646_origin_destination,PASS,
trip_000646_timeline,PASS,
trip_000646_walk_network_reference,PASS,
trip_000646_rail_external_sequence_2718888,PASS,
trip_000646_walk_network_reference,PASS,
trip_000646_rail_external_sequence_4729445,PASS,
trip_000646_walk_network_reference,PASS,
trip_000646_transfer_recomputed,PASS,
trip_000647_gps_schema,PASS,
trip_000647_gps_time_sequence,PASS,
trip_000647_gps_trip_id,PASS,
trip_000647_origin_destination,PASS,
trip_000647_timeline,PASS,
trip_000647_walk_network_reference,PASS,
trip_000647_rail_external_sequence_10881612,PASS,
trip_000647_walk_network_reference,PASS,
trip_000647_transfer_recomputed,PASS,
trip_000648_gps_schema,PASS,
trip_000648_gps_time_sequence,PASS,
trip_000648_gps_trip_id,PASS,
trip_000648_origin_destination,PASS,
trip_000648_timeline,PASS,
trip_000648_walk_network_reference,PASS,
trip_000648_bus_external_sequence_100100088,PASS,
trip_000648_bus_geometry_reconstruction,PASS,
trip_000648_walk_network_reference,PASS,
trip_000648_rail_external_sequence_2404374,PASS,
trip_000648_walk_network_reference,PASS,
trip_000648_transfer_recomputed,PASS,
trip_000649_gps_schema,PASS,
trip_000649_gps_time_sequence,PASS,
trip_000649_gps_trip_id,PASS,
trip_000649_origin_destination,PASS,
trip_000649_timeline,PASS,
trip_000649_walk_network_reference,PASS,
trip_000649_bus_external_sequence_108900009,PASS,
trip_000649_bus_geometry_reconstruction,PASS,
trip_000649_walk_network_reference,PASS,
trip_000649_transfer_recomputed,PASS,
trip_000650_gps_schema,PASS,
trip_000650_gps_time_sequence,PASS,
trip_000650_gps_trip_id,PASS,
trip_000650_origin_destination,PASS,
trip_000650_timeline,PASS,
trip_000650_walk_network_reference,PASS,
trip_000650_bus_external_sequence_100100088,PASS,
trip_000650_bus_geometry_reconstruction,PASS,
trip_000650_walk_network_reference,PASS,
trip_000650_rail_external_sequence_2404374,PASS,
trip_000650_walk_network_reference,PASS,
trip_000650_transfer_recomputed,PASS,
trip_000651_gps_schema,PASS,
trip_000651_gps_time_sequence,PASS,
trip_000651_gps_trip_id,PASS,
trip_000651_origin_destination,PASS,
trip_000651_timeline,PASS,
trip_000651_walk_network_reference,PASS,
trip_000651_rail_external_sequence_2718888,PASS,
trip_000651_walk_network_reference,PASS,
trip_000651_rail_external_sequence_4729445,PASS,
trip_000651_walk_network_reference,PASS,
trip_000651_transfer_recomputed,PASS,
trip_000652_gps_schema,PASS,
trip_000652_gps_time_sequence,PASS,
trip_000652_gps_trip_id,PASS,
trip_000652_origin_destination,PASS,
trip_000652_timeline,PASS,
trip_000652_walk_network_reference,PASS,
trip_000652_bus_external_sequence_100100088,PASS,
trip_000652_bus_geometry_reconstruction,PASS,
trip_000652_walk_network_reference,PASS,
trip_000652_rail_external_sequence_2404374,PASS,
trip_000652_walk_network_reference,PASS,
trip_000652_transfer_recomputed,PASS,
trip_000653_gps_schema,PASS,
trip_000653_gps_time_sequence,PASS,
trip_000653_gps_trip_id,PASS,
trip_000653_origin_destination,PASS,
trip_000653_timeline,PASS,
trip_000653_walk_network_reference,PASS,
trip_000653_rail_external_sequence_12640223,PASS,
trip_000653_walk_network_reference,PASS,
trip_000653_bus_external_sequence_100100289,PASS,
trip_000653_bus_geometry_reconstruction,PASS,
trip_000653_walk_network_reference,PASS,
trip_000653_transfer_recomputed,PASS,
trip_000654_gps_schema,PASS,
trip_000654_gps_time_sequence,PASS,
trip_000654_gps_trip_id,PASS,
trip_000654_origin_destination,PASS,
trip_000654_timeline,PASS,
trip_000654_walk_network_reference,PASS,
trip_000654_bus_external_sequence_108900009,PASS,
trip_000654_bus_geometry_reconstruction,PASS,
trip_000654_walk_network_reference,PASS,
trip_000654_transfer_recomputed,PASS,
trip_000655_gps_schema,PASS,
trip_000655_gps_time_sequence,PASS,
trip_000655_gps_trip_id,PASS,
trip_000655_origin_destination,PASS,
trip_000655_timeline,PASS,
trip_000655_walk_network_reference,PASS,
trip_000655_bus_external_sequence_100100088,PASS,
trip_000655_bus_geometry_reconstruction,PASS,
trip_000655_walk_network_reference,PASS,
